Date&StateName,Date&StateAbbr,Date,StateName,StateAbbr,PositiveTestCumm,NegativeTestCumm,TestAdminCumm,DeathsCumm,NewPosTest,NewNegTest,NewTestAdmin,NewDeaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Pop2020,density_p sq mi,UnemplRate2019,UnemplRateFeb2020,UnemplRateMar2020,UnemplMarvs19,UnemplMarvsFeb,MedianAge,StayAtHome_EffDate,NonEssBizClosure_EffDate,SchoolClosure_EffDate,StayAtHome_DaysSinceEff,NonEssBizClosure_DaysSinceEff,SchoolClosure_DaysSinceEff, PositiveTestCummPCT_ofTestAdmin , NegativeTestCummPCT_ofTestAdmin , DeathsCummPCT_ofTestAdmin , StatesLessThan10Deaths , DeathsLessMore10 ,DateReached10Deaths,DaysSince10DeathsCumm
43897Idaho,43897ID,3/7/2020,Idaho,ID,0,27,27,0,0,27,27,0,8,9,2,11,2,-1,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-18,-35,-18, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-28
43898Idaho,43898ID,3/8/2020,Idaho,ID,0,27,27,0,0,0,0,0,17,14,66,14,3,-1,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-17,-34,-17, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-27
43899Idaho,43899ID,3/9/2020,Idaho,ID,0,41,41,0,0,14,14,0,6,11,38,5,9,-3,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-16,-33,-16, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-26
43900Idaho,43900ID,3/10/2020,Idaho,ID,0,41,41,0,0,0,0,0,9,14,65,11,2,-1,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-15,-32,-15, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-25
43901Idaho,43901ID,3/11/2020,Idaho,ID,0,67,67,0,0,26,26,0,8,13,60,6,3,-1,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-14,-31,-14, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-24
43902Idaho,43902ID,3/12/2020,Idaho,ID,0,93,93,0,0,26,26,0,9,23,54,7,1,-1,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-13,-30,-13, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-23
43903Idaho,43903ID,3/13/2020,Idaho,ID,0,131,131,0,0,38,38,0,6,33,33,2,0,0,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-12,-29,-12, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-22
43904Idaho,43904ID,3/14/2020,Idaho,ID,2,174,176,0,2,43,45,0,-6,26,-11,-2,-1,3,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-11,-28,-11, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-21
43905Idaho,43905ID,3/15/2020,Idaho,ID,5,174,179,0,3,0,3,0,2,26,28,2,-8,3,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-10,-27,-10, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-20
43906Idaho,43906ID,3/16/2020,Idaho,ID,5,265,270,0,0,91,91,0,2,31,65,-2,-4,1,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-9,-26,-9, 0.02 , 0.98 , -   ,Include,Less than 10 deaths,4/4/2020,-19
43907Idaho,43907ID,3/17/2020,Idaho,ID,7,346,353,0,2,81,83,0,-7,22,56,-2,-19,7,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-8,-25,-8, 0.02 , 0.98 , -   ,Include,Less than 10 deaths,4/4/2020,-18
43908Idaho,43908ID,3/18/2020,Idaho,ID,9,459,468,0,2,113,115,0,-12,17,48,-6,-23,9,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-7,-24,-7, 0.02 , 0.98 , -   ,Include,Less than 10 deaths,4/4/2020,-17
43909Idaho,43909ID,3/19/2020,Idaho,ID,11,459,470,0,2,0,2,0,-15,13,93,-9,-27,10,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-6,-23,-6, 0.02 , 0.98 , -   ,Include,Less than 10 deaths,4/4/2020,-16
43910Idaho,43910ID,3/20/2020,Idaho,ID,23,590,613,0,12,131,143,0,-21,12,69,-16,-28,10,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-5,-22,-5, 0.04 , 0.96 , -   ,Include,Less than 10 deaths,4/4/2020,-15
43911Idaho,43911ID,3/21/2020,Idaho,ID,31,880,911,0,8,290,298,0,-29,5,76,-10,-18,7,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-4,-21,-4, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-14
43912Idaho,43912ID,3/22/2020,Idaho,ID,42,1175,1217,0,11,295,306,0,-22,1,140,-11,-27,5,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-3,-20,-3, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-13
43913Idaho,43913ID,3/23/2020,Idaho,ID,47,1309,1356,0,5,134,139,0,-24,1,46,-20,-30,9,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-2,-19,-2, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-12
43914Idaho,43914ID,3/24/2020,Idaho,ID,50,1887,1937,0,3,578,581,0,-26,0,40,-14,-36,13,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,-1,-18,-1, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-11
43915Idaho,43915ID,3/25/2020,Idaho,ID,73,1887,1960,0,23,0,23,0,-27,7,10,-19,-38,14,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,0,-17,0, 0.04 , 0.96 , -   ,Include,Less than 10 deaths,4/4/2020,-10
43916Idaho,43916ID,3/26/2020,Idaho,ID,123,2065,2188,0,50,178,228,0,-40,-10,24,-26,-44,17,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,1,-16,1, 0.06 , 0.94 , -   ,Include,Less than 10 deaths,4/4/2020,-9
43917Idaho,43917ID,3/27/2020,Idaho,ID,189,2668,2857,3,66,603,669,3,-43,-14,11,-33,-43,18,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,2,-15,2, 0.07 , 0.93 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-8
43918Idaho,43918ID,3/28/2020,Idaho,ID,230,3342,3572,4,41,674,715,1,-47,-17,13,-29,-31,12,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,3,-14,3, 0.06 , 0.94 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-7
43919Idaho,43919ID,3/29/2020,Idaho,ID,261,4021,4282,5,31,679,710,1,-42,-18,25,-34,-38,10,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,4,-13,4, 0.06 , 0.94 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-6
43920Idaho,43920ID,3/30/2020,Idaho,ID,310,4396,4706,6,49,375,424,1,-38,-14,11,-31,-40,14,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,5,-12,5, 0.07 , 0.93 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-5
43921Idaho,43921ID,3/31/2020,Idaho,ID,415,5297,5712,7,105,901,1006,1,-38,-12,-2,-28,-45,18,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,6,-11,6, 0.07 , 0.93 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-4
43922Idaho,43922ID,4/1/2020,Idaho,ID,525,6076,6601,9,110,779,889,2,-35,-8,13,-28,-45,17,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,7,-10,7, 0.08 , 0.92 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-3
43923Idaho,43923ID,4/2/2020,Idaho,ID,669,6613,7282,9,144,537,681,0,-38,-10,29,-31,-46,18,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,8,-9,8, 0.09 , 0.91 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-2
43924Idaho,43924ID,4/3/2020,Idaho,ID,891,7054,7945,9,222,441,663,0,-39,-9,20,-33,-45,18,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,9,-8,9, 0.11 , 0.89 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-1
43925Idaho,43925ID,4/4/2020,Idaho,ID,1013,7857,8870,10,122,803,925,1,-46,-13,24,-30,-34,12,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,10,-7,10, 0.11 , 0.89 , 0.00 ,Include,10 or more deaths,4/4/2020,0
43926Idaho,43926ID,4/5/2020,Idaho,ID,1077,9184,10261,10,64,1327,1391,0,-40,-14,30,-36,-39,10,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,11,-6,11, 0.10 , 0.90 , 0.00 ,Include,10 or more deaths,4/4/2020,1
43927Idaho,43927ID,4/6/2020,Idaho,ID,1101,9894,10995,10,24,710,734,0,-34,-9,48,-31,-41,13,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,12,-5,12, 0.10 , 0.90 , 0.00 ,Include,10 or more deaths,4/4/2020,2
43928Idaho,43928ID,4/7/2020,Idaho,ID,1170,10076,11246,13,69,182,251,3,-33,-6,89,-25,-46,16,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,13,-4,13, 0.10 , 0.90 , 0.00 ,Include,10 or more deaths,4/4/2020,3
43929Idaho,43929ID,4/8/2020,Idaho,ID,1210,10688,11898,15,40,612,652,2,-32,-6,92,-25,-46,15,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,14,-3,14, 0.10 , 0.90 , 0.00 ,Include,10 or more deaths,4/4/2020,4
43930Idaho,43930ID,4/9/2020,Idaho,ID,1232,11299,12531,18,22,611,633,3,-32,-4,110,-29,-46,16,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,15,-2,15, 0.10 , 0.90 , 0.00 ,Include,10 or more deaths,4/4/2020,5
43931Idaho,43931ID,4/10/2020,Idaho,ID,1353,11741,13094,24,121,442,563,6,-35,-3,86,-30,-46,16,1826156,22.0969,2.9,2.7,2.6,-0.3,-0.1,36.1,3/25/2020,4/11/2020,3/25/2020,16,-1,16, 0.10 , 0.90 , 0.00 ,Include,10 or more deaths,4/4/2020,6
43891Illinois,43891IL,3/1/2020,Illinois,IL,0,0,0,0,0,0,0,0,17,15,118,12,4,-3,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-20,-19,-12, -   , -   , -   ,Include,Less than 10 deaths,3/23/2020,-22
43892Illinois,43892IL,3/2/2020,Illinois,IL,0,0,0,0,0,0,0,0,8,8,20,0,-1,0,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-19,-18,-11, -   , -   , -   ,Include,Less than 10 deaths,3/23/2020,-21
43893Illinois,43893IL,3/3/2020,Illinois,IL,0,0,0,0,0,0,0,0,10,10,21,2,2,-1,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-18,-17,-10, -   , -   , -   ,Include,Less than 10 deaths,3/23/2020,-20
43894Illinois,43894IL,3/4/2020,Illinois,IL,4,124,128,0,4,124,128,0,9,10,28,4,2,-1,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-17,-16,-9, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,3/23/2020,-19
43895Illinois,43895IL,3/5/2020,Illinois,IL,5,165,170,0,1,41,42,0,7,8,21,2,3,-1,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-16,-15,-8, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,3/23/2020,-18
43896Illinois,43896IL,3/6/2020,Illinois,IL,5,180,185,0,0,15,15,0,6,5,17,4,2,-1,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-15,-14,-7, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,3/23/2020,-17
43897Illinois,43897IL,3/7/2020,Illinois,IL,6,191,197,0,1,11,12,0,14,14,75,13,7,-3,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-14,-13,-6, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,3/23/2020,-16
43898Illinois,43898IL,3/8/2020,Illinois,IL,6,191,197,0,0,0,0,0,15,14,165,10,3,-2,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-13,-12,-5, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,3/23/2020,-15
43899Illinois,43899IL,3/9/2020,Illinois,IL,7,191,198,0,1,0,1,0,-1,3,-5,-5,0,1,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-12,-11,-4, 0.04 , 0.96 , -   ,Include,Less than 10 deaths,3/23/2020,-14
43900Illinois,43900IL,3/10/2020,Illinois,IL,19,244,263,0,12,53,65,0,7,10,20,-2,0,0,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-11,-10,-3, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/23/2020,-13
43901Illinois,43901IL,3/11/2020,Illinois,IL,19,244,263,0,0,0,0,0,6,13,15,-2,-1,0,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-10,-9,-2, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/23/2020,-12
43902Illinois,43902IL,3/12/2020,Illinois,IL,25,266,291,0,6,22,28,0,7,32,19,-5,-1,1,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-9,-8,-1, 0.09 , 0.91 , -   ,Include,Less than 10 deaths,3/23/2020,-11
43903Illinois,43903IL,3/13/2020,Illinois,IL,32,294,326,0,7,28,35,0,5,43,19,-6,-4,1,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-8,-7,0, 0.10 , 0.90 , -   ,Include,Less than 10 deaths,3/23/2020,-10
43904Illinois,43904IL,3/14/2020,Illinois,IL,46,316,362,0,14,22,36,0,-7,31,-13,-8,0,3,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-7,-6,1, 0.13 , 0.87 , -   ,Include,Less than 10 deaths,3/23/2020,-9
43905Illinois,43905IL,3/15/2020,Illinois,IL,64,449,513,0,18,133,151,0,-8,25,25,-13,-5,3,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-6,-5,2, 0.12 , 0.88 , -   ,Include,Less than 10 deaths,3/23/2020,-8
43906Illinois,43906IL,3/16/2020,Illinois,IL,93,932,1025,0,29,483,512,0,-10,30,-19,-27,-19,8,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-5,-4,3, 0.09 , 0.91 , -   ,Include,Less than 10 deaths,3/23/2020,-7
43907Illinois,43907IL,3/17/2020,Illinois,IL,159,1340,1499,1,66,408,474,1,-23,17,44,-30,-31,12,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-4,-3,4, 0.11 , 0.89 , 0.00 ,Include,Less than 10 deaths,3/23/2020,-6
43908Illinois,43908IL,3/18/2020,Illinois,IL,288,1763,2051,1,129,423,552,0,-34,8,-34,-39,-35,16,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-3,-2,5, 0.14 , 0.86 , 0.00 ,Include,Less than 10 deaths,3/23/2020,-5
43909Illinois,43909IL,3/19/2020,Illinois,IL,422,2725,3147,4,134,962,1096,3,-34,16,-31,-43,-37,17,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-2,-1,6, 0.13 , 0.87 , 0.00 ,Include,Less than 10 deaths,3/23/2020,-4
43910Illinois,43910IL,3/20/2020,Illinois,IL,585,3696,4281,5,163,971,1134,1,-33,26,-28,-41,-38,17,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,-1,0,7, 0.14 , 0.86 , 0.00 ,Include,Less than 10 deaths,3/23/2020,-3
43911Illinois,43911IL,3/21/2020,Illinois,IL,753,5488,6241,6,168,1792,1960,1,-46,3,-22,-39,-25,13,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,0,1,8, 0.12 , 0.88 , 0.00 ,Include,Less than 10 deaths,3/23/2020,-2
43912Illinois,43912IL,3/22/2020,Illinois,IL,1049,7271,8320,9,296,1783,2079,3,-63,-34,-39,-54,-38,14,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,1,2,9, 0.13 , 0.87 , 0.00 ,Include,Less than 10 deaths,3/23/2020,-1
43913Illinois,43913IL,3/23/2020,Illinois,IL,1273,8583,9856,12,224,1312,1536,3,-50,-21,-29,-55,-50,21,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,2,3,10, 0.13 , 0.87 , 0.00 ,Include,10 or more deaths,3/23/2020,0
43914Illinois,43914IL,3/24/2020,Illinois,IL,1535,9934,11469,16,262,1351,1613,4,-47,-17,-11,-53,-50,22,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,3,4,11, 0.13 , 0.87 , 0.00 ,Include,10 or more deaths,3/23/2020,1
43915Illinois,43915IL,3/25/2020,Illinois,IL,1865,12344,14209,19,330,2410,2740,3,-43,-13,29,-50,-50,21,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,4,5,12, 0.13 , 0.87 , 0.00 ,Include,10 or more deaths,3/23/2020,2
43916Illinois,43916IL,3/26/2020,Illinois,IL,2538,14093,16631,26,673,1749,2422,7,-47,-15,-28,-55,-50,22,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,5,6,13, 0.15 , 0.85 , 0.00 ,Include,10 or more deaths,3/23/2020,3
43917Illinois,43917IL,3/27/2020,Illinois,IL,3026,18516,21542,34,488,4423,4911,8,-48,-14,-27,-53,-50,23,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,6,7,14, 0.14 , 0.86 , 0.00 ,Include,10 or more deaths,3/23/2020,4
43918Illinois,43918IL,3/28/2020,Illinois,IL,3491,22000,25491,47,465,3484,3949,13,-53,-17,-35,-50,-35,15,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,7,8,15, 0.14 , 0.86 , 0.00 ,Include,10 or more deaths,3/23/2020,5
43919Illinois,43919IL,3/29/2020,Illinois,IL,4596,23166,27762,65,1105,1166,2271,18,-53,-24,-29,-55,-39,13,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,8,9,16, 0.17 , 0.83 , 0.00 ,Include,10 or more deaths,3/23/2020,6
43920Illinois,43920IL,3/30/2020,Illinois,IL,5057,25389,30446,73,461,2223,2684,8,-43,-15,-5,-54,-50,20,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,9,10,17, 0.17 , 0.83 , 0.00 ,Include,10 or more deaths,3/23/2020,7
43921Illinois,43921IL,3/31/2020,Illinois,IL,5994,29231,35225,99,937,3842,4779,26,-44,-15,-30,-54,-52,22,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,10,11,18, 0.17 , 0.83 , 0.00 ,Include,10 or more deaths,3/23/2020,8
43922Illinois,43922IL,4/1/2020,Illinois,IL,6980,33404,40384,141,986,4173,5159,42,-41,-7,4,-50,-52,21,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,11,12,19, 0.17 , 0.83 , 0.00 ,Include,10 or more deaths,3/23/2020,9
43923Illinois,43923IL,4/2/2020,Illinois,IL,7695,35961,43656,157,715,2557,3272,16,-42,-8,15,-52,-52,22,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,12,13,20, 0.18 , 0.82 , 0.00 ,Include,10 or more deaths,3/23/2020,10
43924Illinois,43924IL,4/3/2020,Illinois,IL,8904,39144,48048,210,1209,3183,4392,53,-43,-7,13,-49,-51,22,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,13,14,21, 0.19 , 0.81 , 0.00 ,Include,10 or more deaths,3/23/2020,11
43925Illinois,43925IL,4/4/2020,Illinois,IL,10357,43224,53581,243,1453,4080,5533,33,-51,-10,-23,-49,-36,15,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,14,15,22, 0.19 , 0.81 , 0.00 ,Include,10 or more deaths,3/23/2020,12
43926Illinois,43926IL,4/5/2020,Illinois,IL,11256,47727,58983,274,899,4503,5402,31,-50,-16,24,-52,-39,12,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,15,16,23, 0.19 , 0.81 , 0.00 ,Include,10 or more deaths,3/23/2020,13
43927Illinois,43927IL,4/6/2020,Illinois,IL,12262,50680,62942,307,1006,2953,3959,33,-44,-14,-4,-54,-52,20,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,16,17,24, 0.19 , 0.81 , 0.00 ,Include,10 or more deaths,3/23/2020,14
43928Illinois,43928IL,4/7/2020,Illinois,IL,13549,55183,68732,380,1287,4503,5790,73,-41,-10,35,-50,-53,21,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,17,18,25, 0.20 , 0.80 , 0.01 ,Include,10 or more deaths,3/23/2020,15
43929Illinois,43929IL,4/8/2020,Illinois,IL,15078,59988,75066,462,1529,4805,6334,82,-44,-13,-5,-53,-53,22,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,18,19,26, 0.20 , 0.80 , 0.01 ,Include,10 or more deaths,3/23/2020,16
43930Illinois,43930IL,4/9/2020,Illinois,IL,16422,64435,80857,528,1344,4447,5791,66,-44,-8,-26,-55,-53,23,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,19,20,27, 0.20 , 0.80 , 0.01 ,Include,10 or more deaths,3/23/2020,17
43931Illinois,43931IL,4/10/2020,Illinois,IL,17887,69640,87527,596,1465,5205,6670,68,-44,-3,-5,-53,-58,24,12659682,228.0243,4,3.4,4.6,0.6,1.2,37.9,3/21/2020,3/20/2020,3/13/2020,20,21,28, 0.20 , 0.80 , 0.01 ,Include,10 or more deaths,3/23/2020,18
43891Indiana,43891IN,3/1/2020,Indiana,IN,0,0,0,0,0,0,0,0,18,12,88,14,4,-2,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-23,-22,-18, -   , -   , -   ,Include,Less than 10 deaths,3/24/2020,-23
43892Indiana,43892IN,3/2/2020,Indiana,IN,0,0,0,0,0,0,0,0,9,4,7,5,2,0,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-22,-21,-17, -   , -   , -   ,Include,Less than 10 deaths,3/24/2020,-22
43893Indiana,43893IN,3/3/2020,Indiana,IN,0,0,0,0,0,0,0,0,14,11,35,9,2,-1,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-21,-20,-16, -   , -   , -   ,Include,Less than 10 deaths,3/24/2020,-21
43894Indiana,43894IN,3/4/2020,Indiana,IN,0,0,0,0,0,0,0,0,14,7,42,8,2,-1,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-20,-19,-15, -   , -   , -   ,Include,Less than 10 deaths,3/24/2020,-20
43895Indiana,43895IN,3/5/2020,Indiana,IN,0,0,0,0,0,0,0,0,12,9,43,8,2,-1,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-19,-18,-14, -   , -   , -   ,Include,Less than 10 deaths,3/24/2020,-19
43896Indiana,43896IN,3/6/2020,Indiana,IN,1,0,1,0,1,0,1,0,5,0,10,8,1,0,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-18,-17,-13, 1.00 , -   , -   ,Include,Less than 10 deaths,3/24/2020,-18
43897Indiana,43897IN,3/7/2020,Indiana,IN,1,0,1,0,0,0,0,0,18,13,85,19,5,-3,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-17,-16,-12, 1.00 , -   , -   ,Include,Less than 10 deaths,3/24/2020,-17
43898Indiana,43898IN,3/8/2020,Indiana,IN,2,0,2,0,1,0,1,0,15,12,161,17,3,-2,6745354,188.281,3.3,3.1,3.2,-0.1,0.1,37.6,3/24/2020,3/23/2020,3/19/2020,-16,-15,-11, 1.00 , -   , -   ,Include,Less than 10 deaths,3/24/2020,-16
